btree16_bfp uint32 uint64 19 2000000 3.54e-07 0.0609784 mt
btree8_bfp uint32 uint64 19 2000000 3.41e-07 0.0681406 mt
btree4_bfp uint32 uint64 19 2000000 4.26e-07 0.0681834 mt
btree32_a uint32 uint64 19 2000000 1.05e-06 0.0717667 mt
btree16_a uint32 uint64 19 2000000 6.21e-07 0.0646324 mt
btree8_a uint32 uint64 19 2000000 2.132e-06 0.0645911 mt
btree16_bf_a uint32 uint64 19 2000000 5.21e-07 0.0607555 mt
btree16_bfp_a uint32 uint64 19 2000000 5.85e-07 0.0611287 mt
btree8_bfp_a uint32 uint64 19 2000000 6e-07 0.068031 mt
btree4_bfp_a uint32 uint64 19 2000000 6.62e-07 0.0680586 mt
fake uint32 uint64 25 2000000 6.7e-08 0.0362017 mt
sorted uint32 uint64 25 2000000 1.802e-06 0.0716934 mt
sorted_bf uint32 uint64 25 2000000 1.72e-07 0.0463693 mt
sorted_bfp uint32 uint64 25 2000000 1.95e-07 0.0486527 mt
veb uint32 uint64 25 2000000 1.433e-06 0.0864384 mt
eytzinger_branchy uint32 uint64 25 2000000 4.18e-07 0.0738759 mt
eytzinger_bf uint32 uint64 25 2000000 3.7e-07 0.0530349 mt
eytzinger_bfp uint32 uint64 25 2000000 3.76e-07 0.0556097 mt
eytzinger_bf_a uint32 uint64 25 2000000 2.379e-06 0.0528843 mt
eytzinger_bfp_a uint32 uint64 25 2000000 5.77e-07 0.0561452 mt
btree32 uint32 uint64 25 2000000 8.66e-07 0.0736033 mt
btree16 uint32 uint64 25 2000000 1.817e-06 0.0674041 mt
btree4 uint32 uint64 25 2000000 9.05e-07 0.0626007 mt
btree16_bf uint32 uint64 25 2000000 4e-07 0.0663357 mt
btree16_bfp uint32 uint64 25 2000000 3.75e-07 0.0665107 mt
btree8_bfp uint32 uint64 25 2000000 4.23e-07 0.0714761 mt
btree4_bfp uint32 uint64 25 2000000 4.83e-07 0.069765 mt
btree32_a uint32 uint64 25 2000000 1.025e-06 0.0743473 mt
btree16_a uint32 uint64 25 2000000 5.49e-07 0.0685318 mt
btree8_a uint32 uint64 25 2000000 2.137e-06 0.0625909 mt
btree16_bf_a uint32 uint64 25 2000000 5.51e-07 0.0660846 mt
btree16_bfp_a uint32 uint64 25 2000000 5.91e-07 0.0662283 mt
btree8_bfp_a uint32 uint64 25 2000000 6.32e-07 0.0714844 mt
btree4_bfp_a uint32 uint64 25 2000000 7.43e-07 0.0695429 mt
fake uint32 uint64 31 2000000 7.3e-08 0.0345239 mt
sorted uint32 uint64 31 2000000 1.821e-06 0.0734231 mt
sorted_bf uint32 uint64 31 2000000 2.96e-07 0.0461294 mt
sorted_bfp uint32 uint64 31 2000000 2.7e-07 0.0484011 mt
veb uint32 uint64 31 2000000 1.558e-06 0.0904639 mt
eytzinger_branchy uint32 uint64 31 2000000 4.9e-07 0.0770759 mt
eytzinger_bf uint32 uint64 31 2000000 4.53e-07 0.0490002 mt
eytzinger_bfp uint32 uint64 31 2000000 5.22e-07 0.0522523 mt
eytzinger_bf_a uint32 uint64 31 2000000 2.397e-06 0.0489269 mt
eytzinger_bfp_a uint32 uint64 31 2000000 6.1e-07 0.0526383 mt
btree32 uint32 uint64 31 2000000 8.18e-07 0.0754556 mt
btree16 uint32 uint64 31 2000000 1.794e-06 0.0705304 mt
btree4 uint32 uint64 31 2000000 9.45e-07 0.0666373 mt
btree16_bf uint32 uint64 31 2000000 3.95e-07 0.0667918 mt
btree16_bfp uint32 uint64 31 2000000 4.08e-07 0.0668784 mt
btree8_bfp uint32 uint64 31 2000000 4.74e-07 0.0715774 mt
btree4_bfp uint32 uint64 31 2000000 5.26e-07 0.0723826 mt
btree32_a uint32 uint64 31 2000000 1.009e-06 0.0762143 mt
btree16_a uint32 uint64 31 2000000 5.9e-07 0.0718464 mt
btree8_a uint32 uint64 31 2000000 2.136e-06 0.0666741 mt
btree16_bf_a uint32 uint64 31 2000000 5.97e-07 0.0662175 mt
btree16_bfp_a uint32 uint64 31 2000000 6e-07 0.0664265 mt
btree8_bfp_a uint32 uint64 31 2000000 6.61e-07 0.0719246 mt
btree4_bfp_a uint32 uint64 31 2000000 7.66e-07 0.0727009 mt
fake uint32 uint64 39 2000000 7e-08 0.036197 mt
sorted uint32 uint64 39 2000000 1.862e-06 0.0754369 mt
sorted_bf uint32 uint64 39 2000000 3.1e-07 0.0490201 mt
sorted_bfp uint32 uint64 39 2000000 2.88e-07 0.0516859 mt
veb uint32 uint64 39 2000000 1.641e-06 0.092294 mt
eytzinger_branchy uint32 uint64 39 2000000 5.26e-07 0.0781257 mt
eytzinger_bf uint32 uint64 39 2000000 5.04e-07 0.0590289 mt
eytzinger_bfp uint32 uint64 39 2000000 5.32e-07 0.0609552 mt
eytzinger_bf_a uint32 uint64 39 2000000 2.425e-06 0.0590039 mt
eytzinger_bfp_a uint32 uint64 39 2000000 6.88e-07 0.0612424 mt
btree32 uint32 uint64 39 2000000 1.075e-06 0.0694662 mt
btree16 uint32 uint64 39 2000000 1.886e-06 0.0697232 mt
btree4 uint32 uint64 39 2000000 9.63e-07 0.0684903 mt
btree16_bf uint32 uint64 39 2000000 4.99e-07 0.0737784 mt
btree16_bfp uint32 uint64 39 2000000 4.95e-07 0.0737767 mt
btree8_bfp uint32 uint64 39 2000000 4.91e-07 0.0732648 mt
btree4_bfp uint32 uint64 39 2000000 5.36e-07 0.0752287 mt
btree32_a uint32 uint64 39 2000000 1.272e-06 0.0693309 mt
btree16_a uint32 uint64 39 2000000 6.6e-07 0.0704984 mt
btree8_a uint32 uint64 39 2000000 2.119e-06 0.0683719 mt
btree16_bf_a uint32 uint64 39 2000000 6.63e-07 0.0736042 mt
btree16_bfp_a uint32 uint64 39 2000000 6.6e-07 0.0734972 mt
btree8_bfp_a uint32 uint64 39 2000000 6.83e-07 0.0734563 mt
btree4_bfp_a uint32 uint64 39 2000000 2.539e-06 0.0753617 mt
fake uint32 uint64 50 2000000 7.5e-08 0.0356927 mt
